Time,Lat,Lon,Temp,Humi,PM10,PM25
5.4.2018 11:25:54.0,69.649803,19.007938,9.10,30.90,0.80,0.80
5.4.2018 11:25:57.0,69.649841,19.007978,9.10,31.60,0.80,0.80
5.4.2018 11:26:0.0,69.649871,19.008029,9.10,32.20,0.80,0.80
5.4.2018 11:26:3.0,69.649909,19.008083,9.20,32.40,0.80,0.80
5.4.2018 11:26:6.0,69.649955,19.008096,9.20,32.80,0.80,0.80
5.4.2018 11:26:9.0,69.649986,19.008153,9.30,33.80,0.80,0.80
5.4.2018 11:26:9.0,69.650024,19.008192,9.40,33.40,0.70,0.70
5.4.2018 11:26:12.0,69.650054,19.008245,9.40,33.50,0.70,0.70
5.4.2018 11:26:15.0,69.650093,19.008283,9.50,34.30,0.80,0.80
5.4.2018 11:26:18.0,69.650123,19.008312,9.50,34.80,0.80,0.80
5.4.2018 11:26:21.0,69.650154,19.008331,9.60,34.80,0.80,0.80
5.4.2018 11:26:24.0,69.650184,19.008367,9.70,34.90,0.80,0.80
5.4.2018 11:26:27.0,69.650215,19.008396,9.70,34.80,0.80,0.80
5.4.2018 11:26:30.0,69.650245,19.008420,9.80,35.00,0.80,0.80
5.4.2018 11:26:33.0,69.650283,19.008445,9.80,35.60,0.80,0.80
5.4.2018 11:26:36.0,69.650321,19.008487,9.90,35.60,1.00,0.90
5.4.2018 11:26:39.0,69.650352,19.008535,10.00,35.00,1.00,0.90
5.4.2018 11:26:42.0,69.650360,19.008613,10.00,34.90,1.20,0.90
5.4.2018 11:26:45.0,69.650360,19.008705,10.10,34.70,1.20,0.90
5.4.2018 11:26:48.0,69.650367,19.008741,10.10,34.10,1.20,0.90
5.4.2018 11:26:51.0,69.650367,19.008798,10.20,34.10,1.20,0.90
5.4.2018 11:26:54.0,69.650375,19.008605,10.20,33.70,1.20,0.90
5.4.2018 11:26:57.0,69.650596,19.007883,10.20,33.20,1.20,0.90
5.4.2018 11:27:3.0,69.651306,19.005691,10.20,33.00,1.20,0.90
5.4.2018 11:27:6.0,69.650901,19.008596,10.10,32.40,1.20,0.90
5.4.2018 11:27:9.0,69.650672,19.008899,10.10,31.80,1.20,0.90
5.4.2018 11:27:12.0,69.650444,19.009113,10.20,31.80,1.40,0.90
5.4.2018 11:27:15.0,69.650405,19.009159,10.30,31.80,1.30,1.00
5.4.2018 11:27:18.0,69.650367,19.009275,10.30,31.30,1.20,0.90
5.4.2018 11:27:21.0,69.650344,19.009363,10.20,31.00,1.20,0.90
5.4.2018 11:27:24.0,69.650321,19.009466,10.30,30.60,1.20,0.90
5.4.2018 11:27:27.0,69.650306,19.009561,10.30,30.60,1.20,0.90
5.4.2018 11:27:30.0,69.650299,19.009666,10.30,30.30,1.20,0.90
5.4.2018 11:27:33.0,69.650283,19.009786,10.30,30.00,1.10,0.90
5.4.2018 11:27:36.0,69.650276,19.009899,10.30,29.40,1.00,0.90
5.4.2018 11:27:39.0,69.650268,19.009992,10.20,29.20,1.00,0.80
5.4.2018 11:27:42.0,69.650276,19.010099,10.30,29.20,0.80,0.80
5.4.2018 11:27:45.0,69.650291,19.010208,10.20,28.70,0.80,0.80
5.4.2018 11:27:48.0,69.650291,19.010301,10.10,28.40,0.80,0.80
5.4.2018 11:27:51.0,69.650291,19.010402,10.10,28.30,0.80,0.80
5.4.2018 11:27:54.0,69.650291,19.010498,10.10,28.40,0.80,0.80
5.4.2018 11:27:57.0,69.650283,19.010587,10.00,28.50,0.70,0.70
5.4.2018 11:28:0.0,69.650283,19.010700,10.10,28.60,0.70,0.70
5.4.2018 11:28:3.0,69.650299,19.010780,10.10,28.70,0.70,0.70
5.4.2018 11:28:6.0,69.650306,19.010866,10.10,28.40,0.70,0.70
5.4.2018 11:28:9.0,69.650314,19.010955,10.10,28.40,0.70,0.70
5.4.2018 11:28:12.0,69.650329,19.011037,10.10,28.20,0.70,0.70
5.4.2018 11:28:15.0,69.650360,19.011119,10.10,27.90,0.70,0.70
5.4.2018 11:28:18.0,69.650360,19.011199,10.10,27.80,0.70,0.70
5.4.2018 11:28:21.0,69.650382,19.011289,10.10,27.90,0.70,0.70
5.4.2018 11:28:24.0,69.650405,19.011369,10.10,27.90,0.70,0.70
5.4.2018 11:28:27.0,69.650421,19.011466,10.10,27.90,0.70,0.70
5.4.2018 11:28:30.0,69.650436,19.011537,10.10,28.10,0.70,0.70
5.4.2018 11:28:33.0,69.650459,19.011621,10.10,28.20,0.60,0.60
5.4.2018 11:28:36.0,69.650474,19.011718,10.10,28.30,0.60,0.60
5.4.2018 11:28:39.0,69.650497,19.011793,10.20,28.40,0.70,0.70
5.4.2018 11:28:42.0,69.650520,19.011871,10.20,28.40,0.60,0.60
5.4.2018 11:28:45.0,69.650550,19.011932,10.20,28.50,0.70,0.70
5.4.2018 11:28:48.0,69.650558,19.011999,10.20,28.70,0.70,0.70
5.4.2018 11:28:51.0,69.650581,19.012075,10.20,28.60,0.70,0.70
5.4.2018 11:28:54.0,69.650627,19.011800,10.10,28.30,0.70,0.70
5.4.2018 11:28:57.0,69.650642,19.011928,10.00,28.10,0.60,0.60
5.4.2018 11:29:0.0,69.650665,19.012081,10.00,28.10,0.60,0.60
5.4.2018 11:29:3.0,69.650688,19.012218,10.00,27.90,0.60,0.60
5.4.2018 11:29:6.0,69.650711,19.012344,10.10,27.90,0.60,0.60
5.4.2018 11:29:9.0,69.650733,19.012454,10.10,28.00,0.60,0.60
5.4.2018 11:29:12.0,69.650749,19.012556,10.10,28.10,0.60,0.60
5.4.2018 11:29:15.0,69.650772,19.012693,10.10,28.10,0.70,0.70
5.4.2018 11:29:18.0,69.650794,19.012815,10.10,28.10,0.60,0.60
5.4.2018 11:29:21.0,69.650802,19.012889,10.00,27.90,0.60,0.60
5.4.2018 11:29:24.0,69.650817,19.012977,10.00,27.90,0.60,0.60
5.4.2018 11:29:27.0,69.650825,19.013072,10.00,28.00,0.60,0.60
5.4.2018 11:29:30.0,69.650840,19.013179,10.00,27.90,0.70,0.70
5.4.2018 11:29:33.0,69.650871,19.013261,10.00,27.80,0.70,0.70
5.4.2018 11:29:36.0,69.650894,19.013345,10.00,28.20,1.00,0.70
5.4.2018 11:29:39.0,69.650909,19.013423,10.10,28.10,1.00,0.70
5.4.2018 11:29:42.0,69.650924,19.013507,10.10,28.20,1.00,0.70
5.4.2018 11:29:45.0,69.650947,19.013589,10.10,28.10,1.00,0.70
5.4.2018 11:29:48.0,69.650970,19.013685,10.10,27.80,1.00,0.60
5.4.2018 11:29:51.0,69.651000,19.013782,10.10,27.60,1.00,0.60
5.4.2018 11:29:54.0,69.651016,19.013809,10.10,27.90,1.00,0.60
5.4.2018 11:29:57.0,69.651008,19.013837,10.10,28.20,1.10,0.60
5.4.2018 11:30:0.0,69.651023,19.013946,10.10,27.90,1.10,0.70
5.4.2018 11:30:3.0,69.651054,19.014053,10.10,28.00,1.10,0.70
5.4.2018 11:30:6.0,69.651107,19.014123,10.20,28.50,1.10,0.70
5.4.2018 11:30:10.0,69.651168,19.014204,10.10,28.50,1.10,0.70
5.4.2018 11:30:14.0,69.651222,19.014175,10.20,28.50,1.10,0.70
5.4.2018 11:30:18.0,69.651260,19.014181,10.30,28.40,1.10,0.70
5.4.2018 11:30:22.0,69.651313,19.014192,10.30,28.00,1.10,0.70
5.4.2018 11:30:26.0,69.651367,19.014226,10.10,27.40,1.10,0.70
5.4.2018 11:30:31.0,69.651428,19.014238,10.00,27.20,1.10,0.70
5.4.2018 11:30:36.0,69.651489,19.014226,9.90,28.00,0.70,0.70
5.4.2018 11:30:41.0,69.651573,19.014190,9.90,28.20,0.70,0.70
5.4.2018 11:30:46.0,69.651641,19.014181,10.00,27.70,0.70,0.70
5.4.2018 11:30:52.0,69.651710,19.014209,10.00,27.50,0.70,0.70
5.4.2018 11:30:58.0,69.651741,19.014192,10.00,27.60,0.70,0.70
5.4.2018 11:31:4.0,69.651741,19.014024,10.00,27.80,0.80,0.80
5.4.2018 11:31:10.0,69.651733,19.014114,10.00,28.40,0.70,0.70
