Time,Lat,Lon,Temp,Humi,PM10,PM25
12.4.2018 12:42:58.0,69.686119,19.070159,11.70,30.10,1.70,1.30
12.4.2018 12:43:1.0,69.686134,19.070121,11.70,30.20,1.80,1.30
12.4.2018 12:43:4.0,69.686172,19.070137,11.70,30.20,1.80,1.30
12.4.2018 12:43:7.0,69.686233,19.070163,11.70,30.20,2.40,1.30
12.4.2018 12:43:10.0,69.686264,19.070188,11.60,30.10,3.40,1.30
12.4.2018 12:43:13.0,69.686286,19.070198,11.60,30.10,3.40,1.30
12.4.2018 12:43:16.0,69.686325,19.070234,11.60,30.10,3.40,1.30
12.4.2018 12:43:19.0,69.686370,19.070327,11.60,30.10,3.50,1.30
12.4.2018 12:43:22.0,69.686424,19.070419,11.60,30.20,3.40,1.30
12.4.2018 12:43:25.0,69.686470,19.070495,11.60,30.20,3.50,1.20
12.4.2018 12:43:28.0,69.686500,19.070541,11.60,30.30,3.60,1.30
12.4.2018 12:43:31.0,69.686508,19.070571,11.70,30.30,3.50,1.20
12.4.2018 12:43:34.0,69.686508,19.070568,11.70,30.40,3.50,1.20
12.4.2018 12:43:37.0,69.686508,19.070558,11.70,30.40,3.80,1.30
12.4.2018 12:43:40.0,69.686508,19.070560,11.70,30.60,4.10,1.30
12.4.2018 12:43:43.0,69.686515,19.070537,11.80,30.70,4.20,1.40
12.4.2018 12:43:46.0,69.686553,19.070575,11.80,30.70,4.20,1.40
12.4.2018 12:43:49.0,69.686592,19.070638,11.80,30.60,4.00,1.30
12.4.2018 12:43:52.0,69.686630,19.070678,11.80,30.70,4.00,1.40
12.4.2018 12:43:55.0,69.686637,19.070732,11.80,30.70,4.30,1.40
12.4.2018 12:43:58.0,69.686630,19.070804,11.80,30.60,4.60,1.40
12.4.2018 12:44:1.0,69.686599,19.070878,11.80,30.50,5.00,1.40
12.4.2018 12:44:4.0,69.686553,19.070966,11.80,30.60,5.00,1.40
12.4.2018 12:44:7.0,69.686546,19.071029,11.80,30.80,4.30,1.40
12.4.2018 12:44:10.0,69.686538,19.071056,11.80,30.90,3.10,1.30
12.4.2018 12:44:13.0,69.686538,19.071062,11.80,31.50,3.20,1.40
12.4.2018 12:44:16.0,69.686538,19.071086,11.80,32.50,3.10,1.30
12.4.2018 12:44:19.0,69.686538,19.071079,11.80,33.60,3.00,1.30
12.4.2018 12:44:22.0,69.686531,19.071096,11.90,34.30,3.10,1.30
12.4.2018 12:44:25.0,69.686531,19.071119,11.90,34.50,3.00,1.30
12.4.2018 12:44:28.0,69.686523,19.071105,12.00,35.50,3.10,1.30
