Time,Lat,Lon,Temp,Humi,PM10,PM25
10.4.2018 10:37:13.0,69.677253,19.050970,12.90,31.50,2.40,0.90
10.4.2018 10:37:16.0,69.677307,19.051048,12.90,31.50,2.30,0.90
10.4.2018 10:37:54.0,69.677772,19.052333,12.80,31.50,1.60,0.90
10.4.2018 10:37:59.0,69.677818,19.052579,12.30,33.60,1.60,0.90
10.4.2018 10:38:2.0,69.677864,19.052680,12.30,33.70,1.60,0.90
10.4.2018 10:38:5.0,69.677894,19.052766,12.30,33.70,1.50,0.90
10.4.2018 10:38:8.0,69.677909,19.052810,12.20,33.80,1.50,0.90
10.4.2018 10:38:11.0,69.677917,19.052883,12.10,33.80,1.50,0.90
10.4.2018 10:38:14.0,69.677970,19.053007,12.10,33.90,1.50,0.90
10.4.2018 10:38:17.0,69.677993,19.053081,12.00,33.90,1.50,0.90
10.4.2018 10:38:20.0,69.678047,19.053192,12.00,34.10,1.80,1.00
10.4.2018 10:38:23.0,69.678070,19.053276,11.90,34.20,1.80,0.90
10.4.2018 10:38:38.0,69.678192,19.053686,11.90,34.10,1.50,0.90
10.4.2018 10:38:45.0,69.678329,19.053960,11.80,34.50,1.60,1.00
10.4.2018 10:38:48.0,69.678314,19.053987,11.70,34.80,1.50,1.00
10.4.2018 10:38:51.0,69.678321,19.054027,11.60,34.80,1.80,1.00
10.4.2018 10:38:54.0,69.678321,19.054052,11.60,35.00,2.10,1.00
10.4.2018 10:39:7.0,69.678451,19.054441,11.60,35.10,2.20,1.00
10.4.2018 10:39:10.0,69.678497,19.054538,11.60,35.10,2.20,0.90
10.4.2018 10:39:13.0,69.678527,19.054639,11.60,35.00,2.20,0.90
10.4.2018 10:39:16.0,69.678558,19.054718,11.60,35.00,2.20,1.00
10.4.2018 10:39:19.0,69.678573,19.054777,11.50,34.90,2.00,0.90
10.4.2018 10:39:22.0,69.678596,19.054853,11.50,35.00,1.90,0.90
10.4.2018 10:39:25.0,69.678634,19.054925,11.50,35.10,1.90,1.00
10.4.2018 10:39:28.0,69.678680,19.055006,11.50,35.10,2.10,1.00
10.4.2018 10:39:31.0,69.678710,19.055120,11.50,35.10,2.10,1.00
10.4.2018 10:39:34.0,69.678741,19.055206,11.50,35.20,2.10,1.00
10.4.2018 10:39:37.0,69.678756,19.055265,11.50,35.30,2.00,1.00
10.4.2018 10:39:40.0,69.678787,19.055355,11.50,35.40,2.00,1.00
10.4.2018 10:39:43.0,69.678825,19.055473,11.50,35.30,1.90,0.90
10.4.2018 10:39:46.0,69.678855,19.055566,11.50,35.40,1.90,0.90
10.4.2018 10:39:49.0,69.678878,19.055671,11.40,35.40,1.60,0.90
10.4.2018 10:39:52.0,69.678909,19.055742,11.40,35.50,2.20,0.90
10.4.2018 10:39:55.0,69.678932,19.055807,11.30,35.60,2.60,0.90
10.4.2018 10:39:58.0,69.678985,19.055879,11.30,35.60,2.60,0.90
10.4.2018 10:40:1.0,69.679031,19.055953,11.20,35.70,2.50,0.90
10.4.2018 10:40:4.0,69.679046,19.056020,11.10,35.70,2.50,0.80
10.4.2018 10:40:7.0,69.679069,19.056106,11.10,35.90,2.70,0.80
10.4.2018 10:40:10.0,69.679084,19.056205,11.00,35.90,2.80,0.80
10.4.2018 10:40:13.0,69.679107,19.056278,11.00,35.90,2.80,0.80
10.4.2018 10:40:16.0,69.679138,19.056356,11.10,36.00,2.80,0.80
10.4.2018 10:40:19.0,69.679176,19.056453,11.00,35.90,2.90,0.80
10.4.2018 10:40:22.0,69.679199,19.056558,11.00,36.00,2.90,0.80
10.4.2018 10:40:25.0,69.679237,19.056653,10.90,36.00,2.90,0.80
10.4.2018 10:40:28.0,69.679275,19.056749,10.90,36.10,2.70,0.80
10.4.2018 10:40:31.0,69.679298,19.056854,10.90,36.20,2.70,0.70
10.4.2018 10:40:34.0,69.679328,19.056943,10.80,36.30,2.70,0.70
10.4.2018 10:40:37.0,69.679351,19.057014,10.70,36.40,2.70,0.70
10.4.2018 10:40:40.0,69.679382,19.057079,10.60,36.40,3.00,0.80
10.4.2018 10:40:43.0,69.679412,19.057126,10.60,36.50,3.10,0.90
10.4.2018 10:40:46.0,69.679428,19.057161,10.50,36.50,3.10,0.90
10.4.2018 10:40:49.0,69.679458,19.057281,10.40,36.70,3.10,0.90
10.4.2018 10:40:52.0,69.679504,19.057420,10.40,36.80,2.10,0.90
10.4.2018 10:40:55.0,69.679542,19.057542,10.30,37.00,1.70,0.90
10.4.2018 10:40:58.0,69.679573,19.057632,10.30,37.10,1.70,0.90
10.4.2018 10:41:1.0,69.679603,19.057712,10.20,37.00,1.90,0.90
10.4.2018 10:41:4.0,69.679626,19.057798,10.10,36.90,1.80,0.90
10.4.2018 10:41:7.0,69.679656,19.057905,10.00,37.20,1.80,0.90
10.4.2018 10:41:10.0,69.679695,19.058029,10.00,37.30,2.00,0.90
10.4.2018 10:41:13.0,69.679718,19.058130,10.00,37.70,2.00,0.90
10.4.2018 10:41:16.0,69.679733,19.058233,10.00,37.80,2.70,0.90
10.4.2018 10:41:19.0,69.679756,19.058368,9.90,38.90,2.90,0.90
10.4.2018 10:41:22.0,69.679779,19.058498,9.90,39.00,2.80,0.90
10.4.2018 10:41:25.0,69.679786,19.058584,9.80,39.00,2.80,0.90
10.4.2018 10:41:28.0,69.679794,19.058656,9.90,39.10,2.80,0.90
10.4.2018 10:41:31.0,69.679809,19.058750,9.80,39.20,3.10,1.10
10.4.2018 10:41:34.0,69.679840,19.058877,9.80,39.30,3.30,1.20
10.4.2018 10:41:37.0,69.679878,19.059015,9.70,39.50,3.40,1.40
10.4.2018 10:41:40.0,69.679924,19.059133,9.60,39.50,3.20,1.40
10.4.2018 10:41:43.0,69.679977,19.059215,9.60,39.60,3.00,1.40
10.4.2018 10:41:46.0,69.680015,19.059286,9.50,39.70,3.00,1.40
10.4.2018 10:41:49.0,69.680046,19.059345,9.60,39.80,3.10,1.50
10.4.2018 10:41:52.0,69.680084,19.059410,9.50,39.90,3.10,1.60
10.4.2018 10:41:55.0,69.680122,19.059463,9.50,40.10,3.10,1.70
10.4.2018 10:41:58.0,69.680145,19.059516,9.50,40.20,3.20,1.80
10.4.2018 10:42:1.0,69.680175,19.059606,9.40,40.40,3.10,1.80
10.4.2018 10:42:4.0,69.680198,19.059677,9.40,40.50,3.10,1.90
10.4.2018 10:42:7.0,69.680221,19.059728,9.40,40.80,4.10,1.90
10.4.2018 10:42:10.0,69.680244,19.059812,9.40,41.00,4.50,2.00
10.4.2018 10:42:13.0,69.680282,19.059928,9.40,41.10,4.60,2.10
10.4.2018 10:42:16.0,69.680320,19.060039,9.30,41.00,3.90,2.10
10.4.2018 10:42:19.0,69.680343,19.060131,9.30,41.10,3.60,2.20
10.4.2018 10:42:22.0,69.680366,19.060199,9.40,41.00,3.70,2.20
10.4.2018 10:42:25.0,69.680389,19.060272,9.30,41.00,3.70,2.20
10.4.2018 10:42:28.0,69.680419,19.060363,9.30,41.00,3.70,2.20
10.4.2018 10:42:31.0,69.680458,19.060474,9.30,40.80,3.50,2.00
10.4.2018 10:42:34.0,69.680488,19.060577,9.40,40.90,3.20,1.90
10.4.2018 10:42:37.0,69.680511,19.060657,9.30,40.80,3.10,1.70
10.4.2018 10:42:40.0,69.680534,19.060710,9.30,40.80,3.00,1.60
10.4.2018 10:42:43.0,69.680564,19.060804,9.30,40.90,3.00,1.50
10.4.2018 10:42:46.0,69.680610,19.060922,9.30,41.10,3.10,1.50
10.4.2018 10:42:49.0,69.680633,19.061038,9.30,41.20,3.20,1.40
10.4.2018 10:42:52.0,69.680664,19.061143,9.20,41.10,3.10,1.30
10.4.2018 10:42:55.0,69.680686,19.061229,9.20,41.30,3.10,1.30
10.4.2018 10:42:58.0,69.680709,19.061296,9.20,41.30,3.10,1.20
10.4.2018 10:43:1.0,69.680725,19.061368,9.30,41.40,3.10,1.10
10.4.2018 10:43:4.0,69.680747,19.061449,9.20,41.40,3.10,1.10
10.4.2018 10:43:7.0,69.680770,19.061555,9.20,41.60,1.90,1.00
10.4.2018 10:43:10.0,69.680801,19.061628,9.20,41.80,1.30,1.00
10.4.2018 10:43:13.0,69.680824,19.061685,9.10,41.90,1.30,0.90
10.4.2018 10:43:16.0,69.680839,19.061759,9.10,41.90,1.30,0.90
10.4.2018 10:43:19.0,69.680877,19.061883,9.10,41.70,1.20,0.80
10.4.2018 10:43:22.0,69.680915,19.062005,9.10,41.80,1.20,0.80
10.4.2018 10:43:25.0,69.680961,19.062103,9.10,41.90,1.20,0.80
10.4.2018 10:43:28.0,69.680992,19.062171,9.10,42.10,1.20,0.80
10.4.2018 10:43:31.0,69.681022,19.062236,9.00,42.20,1.20,0.80
10.4.2018 10:43:34.0,69.681053,19.062309,9.10,42.40,1.10,0.80
10.4.2018 10:43:37.0,69.681068,19.062423,9.10,42.60,1.10,0.80
10.4.2018 10:43:40.0,69.681106,19.062547,9.10,42.60,1.10,0.80
10.4.2018 10:43:43.0,69.681144,19.062679,9.10,42.70,1.40,0.80
10.4.2018 10:43:46.0,69.681175,19.062799,9.10,42.70,1.40,0.80
10.4.2018 10:43:49.0,69.681213,19.062896,9.00,42.80,1.40,0.80
10.4.2018 10:43:52.0,69.681243,19.062967,9.00,42.90,1.40,0.80
10.4.2018 10:43:55.0,69.681274,19.063039,9.00,42.90,1.40,0.80
10.4.2018 10:43:58.0,69.681289,19.063112,9.00,43.00,1.30,0.80
10.4.2018 10:44:1.0,69.681312,19.063201,9.00,43.00,1.20,0.80
10.4.2018 10:44:4.0,69.681335,19.063329,9.00,42.80,1.30,0.80
10.4.2018 10:44:7.0,69.681358,19.063484,9.00,42.70,1.20,0.80
10.4.2018 10:44:10.0,69.681388,19.063610,9.00,42.70,1.30,0.80
10.4.2018 10:44:13.0,69.681434,19.063720,8.90,42.70,1.40,0.80
10.4.2018 10:44:16.0,69.681465,19.063812,8.90,42.90,1.40,0.80
10.4.2018 10:44:19.0,69.681503,19.063875,8.90,42.90,1.40,0.80
10.4.2018 10:44:22.0,69.681533,19.063922,8.90,42.90,1.40,0.90
10.4.2018 10:44:25.0,69.681564,19.063991,8.90,43.00,1.40,0.90
10.4.2018 10:44:29.0,69.681594,19.064134,8.80,43.00,1.40,0.90
10.4.2018 10:44:32.0,69.681610,19.064262,8.80,43.10,1.40,0.90
10.4.2018 10:44:36.0,69.681648,19.064439,8.80,43.10,1.40,0.90
10.4.2018 10:44:40.0,69.681686,19.064596,8.80,43.20,1.40,0.90
10.4.2018 10:44:44.0,69.681724,19.064710,8.70,43.20,1.10,1.00
10.4.2018 10:44:48.0,69.681762,19.064790,8.70,43.30,1.10,1.00
10.4.2018 10:44:52.0,69.681823,19.064922,8.70,43.40,1.10,1.00
10.4.2018 10:44:56.0,69.681869,19.064994,8.70,43.50,1.10,1.00
10.4.2018 10:45:1.0,69.681930,19.065090,8.70,43.80,0.90,0.90
10.4.2018 10:45:6.0,69.681968,19.065219,8.60,43.80,0.90,0.90
10.4.2018 10:45:11.0,69.682022,19.065433,8.50,43.90,0.80,0.80
10.4.2018 10:45:16.0,69.682067,19.065517,8.50,44.00,0.80,0.80
10.4.2018 10:45:21.0,69.682121,19.065679,8.50,44.20,0.90,0.90
10.4.2018 10:45:26.0,69.682151,19.065805,8.40,44.40,0.80,0.80
10.4.2018 10:45:32.0,69.682197,19.065992,8.40,44.30,0.80,0.80
10.4.2018 10:45:38.0,69.682228,19.066236,8.30,44.20,0.80,0.80
10.4.2018 10:45:44.0,69.682273,19.066354,8.30,44.30,0.80,0.80
10.4.2018 10:45:50.0,69.682342,19.066553,8.30,44.30,0.80,0.80
10.4.2018 10:45:56.0,69.682395,19.066785,8.20,44.20,0.80,0.70
10.4.2018 10:46:2.0,69.682434,19.066907,8.20,44.40,1.00,0.90
10.4.2018 10:46:10.0,69.682518,19.067184,8.20,44.20,1.20,1.00
10.4.2018 10:46:17.0,69.682601,19.067367,8.20,44.30,1.20,1.00
10.4.2018 10:46:24.0,69.682678,19.067605,8.20,44.70,1.30,1.00
10.4.2018 10:46:31.0,69.682723,19.067756,8.10,44.80,1.60,1.00
10.4.2018 10:46:38.0,69.682792,19.068037,8.10,45.10,1.80,1.10
10.4.2018 10:46:45.0,69.682884,19.068262,8.10,45.30,1.90,1.10
10.4.2018 10:46:45.0,69.682884,19.068262,8.00,45.20,2.00,1.10
10.4.2018 10:46:55.0,69.682998,19.068429,8.00,44.90,2.30,1.20
10.4.2018 10:47:2.0,69.683052,19.068668,8.00,45.40,2.60,1.10
10.4.2018 10:47:9.0,69.683143,19.068881,8.00,45.50,3.10,1.00
10.4.2018 10:47:16.0,69.683212,19.069042,7.90,45.50,3.40,1.10
10.4.2018 10:47:23.0,69.683288,19.069284,7.90,45.60,3.80,1.10
10.4.2018 10:47:30.0,69.683364,19.069406,7.90,45.70,3.50,1.10
10.4.2018 10:47:40.0,69.683509,19.069652,7.70,45.80,3.20,1.00
10.4.2018 10:47:48.0,69.683586,19.069807,7.80,46.00,3.30,1.00
10.4.2018 10:47:57.0,69.683715,19.069963,7.70,46.30,3.00,0.90
10.4.2018 10:48:6.0,69.683822,19.069978,7.40,46.60,1.80,0.90
10.4.2018 10:48:17.0,69.683952,19.069839,7.10,46.90,1.30,0.80
10.4.2018 10:48:25.0,69.684112,19.069950,7.10,47.20,1.00,0.80
10.4.2018 10:48:34.0,69.684219,19.069963,6.90,47.50,1.10,0.80
10.4.2018 10:48:42.0,69.684318,19.070077,6.80,48.00,1.50,0.80
10.4.2018 10:48:52.0,69.684455,19.070262,6.80,48.40,1.90,0.90
10.4.2018 0:0:10.0,0.000000,1048.966674,6.70,48.70,2.10,0.90
10.4.2018 10:49:7.0,69.684608,19.070476,6.60,48.60,2.10,0.90
10.4.2018 10:49:10.0,69.684646,19.070549,6.50,49.10,2.10,0.90
10.4.2018 10:49:13.0,69.684684,19.070617,6.50,49.20,2.10,0.90
10.4.2018 10:49:16.0,69.684730,19.070671,6.40,49.20,2.10,0.90
10.4.2018 10:49:19.0,69.684783,19.070718,6.40,49.30,2.10,0.90
10.4.2018 10:49:22.0,69.684829,19.070789,6.30,49.30,2.50,0.90
10.4.2018 10:49:32.0,69.684989,19.070999,6.20,49.40,2.40,1.00
10.4.2018 10:49:40.0,69.685089,19.071144,6.00,49.80,2.00,1.00
10.4.2018 10:49:49.0,69.685211,19.071334,5.90,50.00,1.40,0.90
10.4.2018 10:49:57.0,69.685333,19.071500,5.90,50.60,1.20,0.90
10.4.2018 10:50:6.0,69.685295,19.071575,5.80,50.80,1.30,1.00
10.4.2018 10:50:15.0,69.685073,19.071302,5.60,51.20,1.30,1.00
10.4.2018 10:50:18.0,69.684997,19.071273,5.20,51.60,1.30,0.90
10.4.2018 10:50:21.0,69.684959,19.071207,5.20,51.90,1.10,0.90
10.4.2018 10:50:24.0,69.684921,19.071250,5.20,52.10,1.00,0.90
10.4.2018 10:50:27.0,69.684722,19.070371,5.20,52.10,1.10,0.90
10.4.2018 10:50:30.0,69.684669,19.070165,5.30,52.20,1.10,0.90
10.4.2018 10:50:33.0,69.684684,19.070144,5.40,52.30,1.00,0.90
10.4.2018 10:50:36.0,69.684707,19.070247,5.40,52.10,0.90,0.80
10.4.2018 10:50:39.0,69.684837,19.070417,5.40,52.20,0.90,0.80
10.4.2018 10:50:42.0,69.684921,19.070365,5.40,52.40,0.90,0.80
10.4.2018 10:50:45.0,69.684974,19.070245,5.50,52.30,0.90,0.80
10.4.2018 10:50:48.0,69.685005,19.070161,5.50,52.40,0.90,0.80
10.4.2018 10:50:51.0,69.685035,19.070077,5.50,52.60,0.90,0.80
10.4.2018 10:50:54.0,69.685066,19.069957,5.50,52.70,0.90,0.80
10.4.2018 10:50:57.0,69.685104,19.069828,5.60,52.80,0.90,0.80
10.4.2018 10:51:0.0,69.685150,19.069730,5.50,52.70,1.00,0.90
10.4.2018 10:51:3.0,69.685203,19.069738,5.60,52.70,0.80,0.80
10.4.2018 10:51:6.0,69.685241,19.069814,5.60,52.70,0.80,0.80
10.4.2018 10:51:9.0,69.685264,19.069892,5.70,52.70,0.80,0.80
10.4.2018 10:51:12.0,69.685295,19.070001,5.70,52.70,0.80,0.80
10.4.2018 10:51:15.0,69.685340,19.070102,5.70,52.70,0.90,0.80
10.4.2018 10:51:18.0,69.685386,19.070198,5.70,52.50,1.00,0.80
10.4.2018 10:51:21.0,69.685424,19.070272,5.80,53.00,0.90,0.80
10.4.2018 10:51:24.0,69.685455,19.070312,5.80,52.70,1.00,0.80
10.4.2018 10:51:27.0,69.685501,19.070348,5.80,53.40,0.90,0.80
10.4.2018 10:51:30.0,69.685546,19.070386,5.90,54.80,0.80,0.80
10.4.2018 10:51:33.0,69.685607,19.070461,5.80,55.50,1.00,0.80
10.4.2018 10:51:36.0,69.685661,19.070493,5.90,56.00,1.20,0.90
10.4.2018 10:51:39.0,69.685699,19.070505,6.00,56.10,1.20,0.90
10.4.2018 10:51:42.0,69.685737,19.070497,6.00,56.20,1.20,0.90
10.4.2018 10:51:45.0,69.685775,19.070476,6.00,56.30,1.20,0.90
10.4.2018 10:51:48.0,69.685821,19.070457,6.00,56.60,1.30,0.90
10.4.2018 10:51:51.0,69.685859,19.070440,6.10,57.10,1.30,0.90
10.4.2018 10:51:54.0,69.685905,19.070404,6.10,57.30,1.20,0.90
10.4.2018 10:51:57.0,69.685958,19.070362,6.20,57.20,1.20,0.80
10.4.2018 10:52:0.0,69.686012,19.070308,6.20,57.40,1.20,0.80
10.4.2018 10:52:3.0,69.686058,19.070257,6.30,58.40,1.20,0.80
10.4.2018 10:52:6.0,69.686103,19.070213,6.30,58.20,1.30,0.90
10.4.2018 10:52:9.0,69.686164,19.070178,6.40,57.90,1.40,0.90
10.4.2018 10:52:12.0,69.686225,19.070165,6.40,57.60,1.50,0.90
10.4.2018 10:52:15.0,69.686286,19.070217,6.40,57.60,1.40,0.90
10.4.2018 10:52:18.0,69.686332,19.070295,6.40,57.40,1.30,0.80
10.4.2018 10:52:21.0,69.686393,19.070363,6.50,57.00,1.30,0.80
10.4.2018 10:52:24.0,69.686431,19.070428,6.50,56.70,1.30,0.80
10.4.2018 10:52:27.0,69.686477,19.070493,6.60,56.50,1.30,0.80
10.4.2018 10:52:30.0,69.686508,19.070537,6.60,56.10,1.30,0.80
10.4.2018 10:52:33.0,69.686538,19.070575,6.60,55.80,1.10,0.80
10.4.2018 10:52:36.0,69.686561,19.070598,6.60,55.50,1.10,0.80
10.4.2018 10:52:39.0,69.686584,19.070634,6.60,55.20,1.10,0.80
10.4.2018 10:52:42.0,69.686614,19.070692,6.60,55.00,1.10,0.80
10.4.2018 10:52:45.0,69.686645,19.070798,6.60,54.70,1.10,0.80
10.4.2018 10:52:48.0,69.686637,19.070947,6.70,54.40,1.00,0.80
10.4.2018 10:52:51.0,69.686614,19.071029,6.60,54.30,1.00,0.80
